Date,AAPL,WMT,IBM,MU,BA,AXP,NVDA,AMGN,F,BP,META,AMD,INTC
2015-04-08,28.11168670654297,22.29461097717285,102.0308837890625,26.621854782104492,134.96173095703125,68.55474853515625,0.5305772423744202,122.16487121582031,9.758042335510254,23.3248348236084,82.03301239013672,2.7100000381469727,24.19425392150879
2015-04-09,28.326557159423828,22.242326736450195,102.33979797363281,27.29892921447754,135.01454162597656,68.96421813964844,0.5428658723831177,123.04871368408203,9.739724159240723,23.65665054321289,81.92333221435547,2.7200000286102295,24.140159606933594
2015-04-10,28.447420120239258,22.190040588378906,102.6676025390625,27.49518585205078,135.859375,69.3388671875,0.548407793045044,124.48880004882812,9.788576126098633,23.76535987854004,81.7937240600586,2.759999990463257,24.67334747314453
2015-04-13,28.391468048095703,22.090999603271484,102.3649673461914,27.357807159423828,134.8561248779297,69.06005096435547,0.5433477759361267,123.81068420410156,9.690873146057129,23.588003158569336,82.76081848144531,2.7799999713897705,24.518796920776367
2015-04-14,28.26836585998535,22.052486419677734,102.31454467773438,27.2008056640625,134.82974243164062,69.25171661376953,0.5387697219848633,123.8717041015625,9.751936912536621,23.91411018371582,83.269287109375,2.6700000762939453,24.333349227905273
2015-04-15,28.37579345703125,21.939672470092773,103.46823120117188,27.64237403869629,134.14329528808594,69.47820281982422,0.5452753305435181,126.08133697509766,9.81300163269043,24.268815994262695,82.46171569824219,2.700000047683716,25.368812561035156
2015-04-16,28.239267349243164,21.802106857299805,102.83777618408203,27.485370635986328,133.7384796142578,70.48883819580078,0.5419021248817444,127.1480712890625,9.733617782592773,24.343191146850586,82.06291961669922,2.869999885559082,25.39971351623535
2015-04-17,27.92144775390625,21.427915573120117,101.28697967529297,27.49518585205078,131.65283203125,67.3612060546875,0.534914493560791,124.6412582397461,9.623703002929688,24.537704467773438,80.53751373291016,2.5799999237060547,25.090621948242188
2015-04-20,28.559329986572266,21.499452590942383,104.74793243408203,27.730688095092773,134.35447692871094,67.28282165527344,0.5322640538215637,126.46229553222656,9.715301513671875,24.497652053833008,82.840576171875,2.490000009536743,25.29153823852539
2015-04-21,28.404897689819336,21.46919059753418,103.5501937866211,28.015254974365234,134.93533325195312,67.32637786865234,0.531541109085083,128.35955810546875,9.660340309143066,24.474763870239258,83.36898803710938,2.3499999046325684,25.05971336364746
2015-04-22,28.787628173828125,21.579240798950195,104.24359893798828,28.94746208190918,133.05209350585938,68.33696746826172,0.5375649929046631,128.84725952148438,9.715301513671875,24.737943649291992,84.3759536743164,2.2799999713897705,25.268354415893555
2015-04-23,29.02263641357422,21.785602569580078,107.31999206542969,28.96708869934082,131.8904571533203,68.08429718017578,0.5353962779045105,128.9005889892578,9.623703002929688,24.94389533996582,82.1626205444336,2.3299999237060547,24.997892379760742
2015-04-24,29.15916633605957,21.967193603515625,107.02999877929688,28.6530818939209,130.59678649902344,67.9449234008789,0.5308183431625366,127.94052124023438,9.629807472229004,24.86380386352539,81.2852554321289,2.299999952316284,24.789257049560547
2015-04-27,29.689617156982422,21.837875366210938,107.62885284423828,28.721773147583008,130.0687713623047,67.5093002319336,0.534914493560791,123.72688293457031,9.709193229675293,24.623519897460938,81.66412353515625,2.3399999141693115,25.11380958557129
2015-04-28,29.22183609008789,21.76358413696289,109.6398696899414,28.447017669677734,129.81356811523438,67.5093002319336,0.5375649929046631,123.81068420410156,9.806893348693848,24.8752498626709,80.43781280517578,2.309999942779541,25.515625
2015-04-29,28.792102813720703,21.427915573120117,109.94247436523438,28.329265594482422,128.61671447753906,67.22181701660156,0.5334686040878296,122.66014099121094,9.8746976852417,24.93818473815918,80.22843933105469,2.2799999713897705,25.4151668548584
2015-04-30,28.010971069335938,21.474693298339844,107.98190307617188,27.60312271118164,126.14380645751953,67.47447967529297,0.534914493560791,120.32091522216797,9.739091873168945,24.692169189453125,78.53353881835938,2.259999990463257,25.152442932128906
2015-05-01,28.86148452758789,21.626012802124023,109.48224639892578,28.447017669677734,127.31427764892578,67.67483520507812,0.548166811466217,122.18773651123047,9.745257377624512,24.732223510742188,78.75288391113281,2.309999942779541,25.82472038269043
2015-05-04,28.805532455444336,21.785602569580078,109.6713638305664,28.133012771606445,126.74224853515625,68.19757843017578,0.5447934865951538,123.52116394042969,9.726762771606445,24.835201263427734,78.57341766357422,2.309999942779541,25.832441329956055
2015-05-05,28.156455993652344,21.496700286865234,109.1103286743164,27.51481056213379,125.76538848876953,67.81422424316406,0.5308183431625366,121.48670196533203,9.572663307189941,24.657848358154297,77.32717895507812,2.2799999713897705,25.40437126159668
2015-05-06,27.979644775390625,21.499465942382812,108.01146697998047,27.465749740600586,124.9151382446289,67.82294464111328,0.5325049161911011,121.11338806152344,9.54184341430664,24.657848358154297,77.86555480957031,2.2899999618530273,25.077478408813477
2015-05-07,28.152700424194336,21.60468101501465,108.60853576660156,26.759231567382812,125.31370544433594,68.32825469970703,0.5419021248817444,120.31333923339844,9.56033706665039,24.269132614135742,78.1945571899414,2.319999933242798,25.09305191040039
2015-05-08,28.68311882019043,21.74311637878418,109.68196868896484,26.670917510986328,128.8297882080078,68.80742645263672,0.5019039511680603,123.69640350341797,9.658960342407227,24.779678344726562,78.27432250976562,2.309999942779541,25.528905868530273
2015-05-11,28.390939712524414,21.624061584472656,108.69112396240234,27.230241775512695,129.21067810058594,69.43466186523438,0.4970848262310028,122.71350860595703,9.646632194519043,24.704265594482422,77.77582550048828,2.319999933242798,25.443288803100586
2015-05-12,28.289804458618164,21.86217498779297,108.32907104492188,26.366724014282227,128.8032684326172,68.89453887939453,0.5019039511680603,121.166748046875,9.591155052185059,24.768077850341797,77.22747802734375,2.3499999046325684,25.100820541381836
2015-05-13,28.321269989013672,21.640670776367188,109.42790222167969,26.68073081970215,128.9715118408203,69.57404327392578,0.5047954320907593,121.2816162109375,9.498696327209473,24.814496994018555,78.20453643798828,2.369999885559082,25.40437126159668
2015-05-14,28.982040405273438,21.79572105407715,110.55217742919922,26.190095901489258,131.0439910888672,70.34944915771484,0.5129877924919128,124.03046417236328,9.412402153015137,24.924732208251953,81.12574005126953,2.3299999237060547,25.661216735839844
2015-05-15,28.94158363342285,21.939701080322266,110.05036926269531,25.836835861206055,130.0874786376953,69.8876953125,0.5132286548614502,124.32146453857422,9.54184341430664,24.837711334228516,80.1785888671875,2.319999933242798,25.676782608032227
2015-05-18,29.260732650756836,22.127971649169922,109.92335510253906,26.2587833404541,129.93690490722656,69.84412384033203,0.5125059485435486,125.14844512939453,9.603483200073242,24.594022750854492,80.63720703125,2.3499999046325684,26.00367546081543
2015-05-19,29.2337646484375,21.16167449951172,110.19011688232422,25.81720733642578,130.238037109375,70.880859375,0.5093106031417847,125.24037170410156,9.554171562194824,24.269132614135742,80.38795471191406,2.2799999713897705,25.801307678222656
